y,metric,model,layer,layer_idx,horizon,aggregation,fold,rsquared,rsquared_adj,aic,bic,delta_rsquared,delta_rsquared_adj,delta_rsquared_aic,delta_rsquared_bic,anova_baseline_rss,anova_baseline_delta_ss,anova_baseline_p,anova_surprisal_rss,anova_surprisal_delta_ss,anova_surprisal_p
sdItemRT,Information value,gpt2_large,6,2,All,mean,0,0.137902855163763,0.13784992050599432,2874195.7606790494,2874373.762900683,0.028864815653543596,0.028832395341321537,-8562.34342403384,-8457.636234837584,,,,,,
sdItemRT,Information value,gpt2_large,9,3,All,mean,0,0.1377299092115385,0.13767696393450868,2874248.0333930054,2874426.035614639,0.028691869701319095,0.0286594387698359,-8510.070710077882,-8405.363520881627,,,,,,
sdItemRT,Information value,gpt2_large,12,4,All,mean,0,0.13584557553738974,0.13579251455813446,2874816.8926047743,2874994.894826408,0.026807536027170342,0.02677498939346168,-7941.211498308927,-7836.504309112672,,,,,,
sdItemRT,Information value,gpt2_large,15,5,All,mean,0,0.1314724700877482,0.13141914059021542,2876132.318622181,2876310.320843815,0.022434430577528808,0.022401615425542643,-6625.785480902065,-6521.0782917058095,,,,,,
sdItemRT,Information value,gpt2_large,18,6,All,mean,0,0.12899646587003444,0.12894298434040563,2876874.164849815,2877052.1670714486,0.01995842635981504,0.01992545917573285,-5883.939253268298,-5779.232064072043,,,,,,
sdItemRT,Information value,gpt2_large,21,7,All,mean,0,0.12727013729814973,0.12721654976815577,2877390.1508550867,2877568.1530767204,0.018232097787930335,0.018199024603482994,-5367.953247996513,-5263.246058800258,,,,,,
sdItemRT,Information value,gpt2_large,24,8,All,mean,0,0.1251724167333077,0.12511870039866468,2878015.7710962878,2878193.7733179214,0.016134377223088303,0.016101175233991905,-4742.333006795496,-4637.625817599241,,,,,,
sdItemRT,Information value,gpt2_large,27,9,All,mean,0,0.12295718188335325,0.12290332952842609,2878674.812104938,2878852.8143265718,0.013919142373133853,0.013885804363753307,-4083.2919981451705,-3978.5848089489155,,,,,,
sdItemRT,Information value,gpt2_large,30,10,All,mean,0,0.11967295071174888,0.11961889669781589,2879648.8266822402,2879826.828903874,0.010634911201529484,0.010601371533143111,-3109.27742084302,-3004.570231646765,,,,,,
sdItemRT,Information value,gpt2_large,33,11,All,mean,0,0.11694000702175422,0.11688578519907744,2880456.578220707,2880634.5804423406,0.007901967511534824,0.007868260034404662,-2301.525882376358,-2196.818693180103,,,,,,
sdItemRT,Information value,gpt2_large,36,12,All,mean,0,0.1254307859727125,0.12537708550250815,2877938.7965938128,2878116.7988154464,0.016392746462493113,0.016359560337835366,-4819.307509270497,-4714.600320074242,,,,,,
sdItemRT,Information value,gpt2_xl,0,0,All,mean,0,0.13235557761196837,0.13230230233917684,2875867.215224211,2876045.217445845,0.02331753810174897,0.023284777174504057,-6890.888878872152,-6786.181689675897,,,,,,
sdItemRT,Information value,gpt2_xl,4,1,All,mean,0,0.13604415093664612,0.13599110215035648,2874757.0034199096,2874935.0056415433,0.027006111426426727,0.0269735769856837,-8001.10068317363,-7896.393493977375,,,,,,
sdItemRT,Information value,gpt2_xl,8,2,All,mean,0,0.13174753027255903,0.13169421766432565,2876049.776176482,2876227.7783981157,0.022709490762339635,0.022676692499652873,-6708.327926601283,-6603.620737405028,,,,,,
sdItemRT,Information value,gpt2_xl,12,3,All,mean,0,0.12671798988170524,0.12666436844864748,2877554.9679572624,2877732.970178896,0.017679950371485842,0.0176468432839747,-5203.136145820841,-5098.428956624586,,,,,,
sdItemRT,Information value,gpt2_xl,16,4,All,mean,0,0.12345502770065253,0.12340120591455173,2878526.846160905,2878704.8483825387,0.014416988190433133,0.014383680749878947,-4231.257942178287,-4126.550752982032,,,,,,
sdItemRT,Information value,gpt2_xl,20,5,All,mean,0,0.12170425003310226,0.12165032074540816,2879046.8276054845,2879224.829827118,0.01266621052288286,0.012632795580735379,-3711.2764975987375,-3606.5693084024824,,,,,,
sdItemRT,Information value,gpt2_xl,24,6,All,mean,0,0.121163633875775,0.12110967139306172,2879207.1813205676,2879385.1835422013,0.012125594365555603,0.012092146228388945,-3550.9227825156413,-3446.2155933193862,,,,,,
sdItemRT,Information value,gpt2_xl,28,7,All,mean,0,0.11990229731108693,0.11984825737953875,2879580.9267643574,2879758.928985991,0.010864257800867527,0.010830732214865968,-3177.1773387258872,-3072.470149529632,,,,,,
sdItemRT,Information value,gpt2_xl,32,8,All,mean,0,0.11572415427453231,0.11566985779582695,2880815.133707297,2880993.1359289307,0.0066861147643129115,0.0066523326311541675,-1942.970395786222,-1838.263206589967,,,,,,
sdItemRT,Information value,gpt2_xl,36,9,All,mean,0,0.1117546519407625,0.11170011172589722,2881982.318871699,2882160.3210933325,0.0027166124305431083,0.0026825865612244426,-775.7852313844487,-671.0780421881936,,,,,,
sdItemRT,Information value,gpt2_xl,40,10,All,mean,0,0.11158829420045724,0.11153374377086145,2882031.120444273,2882209.122665907,0.002550254690237841,0.0025162186061886693,-726.9836588101462,-622.2764696138911,,,,,,
sdItemRT,Information value,gpt2_xl,44,11,All,mean,0,0.11241828614896532,0.11236378668269775,2881787.548666151,2881965.5508877845,0.0033802466387459207,0.0033462615180249733,-970.5554369324818,-865.8482477362268,,,,,,
sdItemRT,Information value,gpt2_xl,48,12,All,mean,0,0.12576249393749472,0.12570881383488786,2877839.9393496797,2878017.9415713134,0.016724454427275326,0.016691288670215076,-4918.164753403515,-4813.45756420726,,,,,,
sdItemRT,Information value,gpt2_small,All,All,1,mean,0,0.11630412524485323,0.11623968972319587,2880650.1615602863,2880859.575938679,0.0072660857346338314,0.007222164558523092,-2107.9425427969545,-1971.8231968418695,,,,,,
sdItemRT,Information value,gpt2_small,All,All,2,mean,0,0.12962398578617007,0.12956052149475938,2876692.350616842,2876901.7649952346,0.020585946275950673,0.020542996330086605,-6065.753486241214,-5929.634140286129,,,,,,
sdItemRT,Information value,gpt2_small,All,All,3,mean,0,0.13043484070291222,0.1303714355357557,2876449.4643116174,2876658.87869001,0.021396801192692827,0.021353910371082918,-6308.63979146583,-6172.520445510745,,,,,,
sdItemRT,Information value,gpt2_small,All,All,4,mean,0,0.13284819299356232,0.13278496379827376,2875725.2178812954,2875934.632259688,0.023810153483342922,0.02376743863360098,-7032.886221787892,-6896.766875832807,,,,,,
sdItemRT,Information value,gpt2_small,All,All,5,mean,0,0.13266224286630868,0.13259900011229053,2875781.093095148,2875990.5074735405,0.02362420335608928,0.023581474947617753,-6977.011007935274,-6840.891661980189,,,,,,
sdItemRT,Information value,gpt2_small,All,All,6,mean,0,0.13078117810602885,0.13071779819239215,2876345.6521631386,2876555.066541531,0.021743138595809453,0.021700273027719374,-6412.4519399446435,-6276.3325939895585,,,,,,
sdItemRT,Information value,gpt2_small,All,All,7,mean,0,0.13009377539210443,0.1300303453558478,2876551.655788338,2876761.0701667303,0.02105573588188503,0.021012820191175008,-6206.448314745445,-6070.32896879036,,,,,,
sdItemRT,Information value,gpt2_small,All,All,8,mean,0,0.12943570195111742,0.1293722239308126,2876748.7174406135,2876958.131819006,0.020397662440898023,0.020354698766139823,-6009.386662469711,-5873.267316514626,,,,,,
sdItemRT,Information value,gpt2_small,All,All,9,mean,0,0.12970174660319422,0.12963828798178711,2876669.06768246,2876878.4820608525,0.020663707092974826,0.020620762817114335,-6089.036420623306,-5952.917074668221,,,,,,
sdItemRT,Information value,gpt2_small,All,All,10,mean,0,0.12974796155809176,0.12968450630649186,2876655.229139536,2876864.6435179287,0.020709922047872364,0.020666981141819085,-6102.874963547103,-5966.755617592018,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,1,mean,0,0.11639882487442887,0.11633439625788478,2880622.233991112,2880831.6483695046,0.007360785364209477,0.007316871093211996,-2135.8701119711623,-1999.7507660160773,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,2,mean,0,0.13878891580118347,0.13872611977932492,2873933.7852789443,2874143.199657337,0.029750876290964068,0.02970859461465214,-8824.318824138958,-8688.199478183873,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,3,mean,0,0.12955287176368757,0.12948940228693062,2876713.6415649084,2876923.055943301,0.020514832253468174,0.020471877122257842,-6044.462538174819,-5908.343192219734,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,4,mean,0,0.1262529938558833,0.12618928376540328,2877699.689382156,2877909.1037605484,0.01721495434566389,0.017171758600730502,-5058.414720927365,-4922.29537497228,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,5,mean,0,0.12584948731150336,0.12578574779896157,2877820.0069467267,2878029.421325119,0.016811447801283963,0.016768222634288787,-4938.0971563565545,-4801.9778104014695,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,6,mean,0,0.12464582413147796,0.12458199685269533,2878178.585525299,2878387.9999036915,0.015607784621258558,0.015564471688022552,-4579.5185777843,-4443.399231829215,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,7,mean,0,0.1255449896158798,0.12548122790060012,2877910.7652935884,2878120.179671981,0.01650695010566039,0.016463702735927344,-4847.3388094948605,-4711.2194635397755,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,8,mean,0,0.12538455306752883,0.12532077965386623,2877958.572175028,2878167.9865534203,0.016346513557309428,0.016303254489193453,-4799.531928055454,-4663.412582100369,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,9,mean,0,0.12439680479392423,0.12433295935766087,2878252.7083414905,2878462.122719883,0.015358765283704834,0.015315434192988087,-4505.395761592779,-4369.276415637694,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,10,mean,0,0.12395273160513542,0.12388885378885484,2878384.838367957,2878594.2527463497,0.014914692094916027,0.014871328624182056,-4373.2657351261005,-4237.1463891710155,,,,,,
sdItemRT,Information value,gpt2_large,All,All,1,mean,0,0.11958803561528997,0.11952383954306744,2879679.961997023,2879889.3763754154,0.01054999610507057,0.010506314378394666,-3078.1421060604043,-2942.0227601053193,,,,,,
sdItemRT,Information value,gpt2_large,All,All,2,mean,0,0.138935531273643,0.13887274594239052,2873889.4171028105,2874098.831481203,0.0298974917634236,0.02985522077771774,-8868.687000272796,-8732.56765431771,,,,,,
sdItemRT,Information value,gpt2_large,All,All,3,mean,0,0.13096043847183547,0.1308970716291381,2876291.903909823,2876501.3182882154,0.021922398961616074,0.021879546464465327,-6466.200193260331,-6330.080847305246,,,,,,
sdItemRT,Information value,gpt2_large,All,All,4,mean,0,0.13214743839728127,0.13208415810580765,2875935.721620096,2876145.1359984884,0.02310939888706187,0.023066632941134868,-6822.382482987363,-6686.263137032278,,,,,,
sdItemRT,Information value,gpt2_large,All,All,5,mean,0,0.13382287950585503,0.13375972138075665,2875432.1431166325,2875641.557495025,0.024784839995635632,0.024742196216083867,-7325.96098645078,-7189.841640495695,,,,,,
sdItemRT,Information value,gpt2_large,All,All,6,mean,0,0.13318394587071491,0.13312074115716543,2875624.298840854,2875833.7132192464,0.024145906360495517,0.024103215992492655,-7133.805262229405,-6997.68591627432,,,,,,
sdItemRT,Information value,gpt2_large,All,All,7,mean,0,0.13228859438444573,0.1322253243854946,2875893.3326282776,2876102.74700667,0.023250554874226337,0.023207799220821834,-6864.771474805661,-6728.6521288505755,,,,,,
sdItemRT,Information value,gpt2_large,All,All,8,mean,0,0.13127994169508905,0.13121659814927178,2876196.0786610977,2876405.49303949,0.022241902184869655,0.022199072984599,-6562.025441985577,-6425.906096030492,,,,,,
sdItemRT,Information value,gpt2_large,All,All,9,mean,0,0.13121845638262764,0.1311551083535506,2876214.522043841,2876423.9364222335,0.022180416872408237,0.02213758318887782,-6543.582059242297,-6407.462713287212,,,,,,
sdItemRT,Information value,gpt2_large,All,All,10,mean,0,0.13086494727685383,0.13080157347132548,2876320.5367436814,2876529.951122074,0.02182690776663443,0.021784048306652704,-6437.567359401844,-6301.448013446759,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,1,mean,0,0.11659143849627007,0.11652702392433056,2880565.4216789673,2880774.83605736,0.0075533989860506745,0.0075094987596577845,-2192.6824241159484,-2056.5630781608634,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,2,mean,0,0.13110263091326424,0.13103927443866337,2876249.2619744316,2876458.676352824,0.022064591403044842,0.022021749273990587,-6508.842128651682,-6372.722782696597,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,3,mean,0,0.12458560215077952,0.12452177048085422,2878196.513065336,2878405.9274437283,0.01554756264056012,0.015504245316181442,-4561.59103774745,-4425.471691792365,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,4,mean,0,0.12520143115860105,0.12513764439243102,2878013.1281240312,2878222.5425024237,0.016163391648381653,0.016120119227758245,-4744.975979052018,-4608.856633096933,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,5,mean,0,0.12742947779468772,0.12736585348864837,2877348.5680116336,2877557.982390026,0.01839143828446832,0.018348328323975593,-5409.5360914496705,-5273.4167454945855,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,6,mean,0,0.1269903104563017,0.12692665412796,2877479.692751779,2877689.1071301717,0.017952270946082316,0.017909128963287224,-5278.411351304036,-5142.292005348951,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,7,mean,0,0.12753112972403247,0.12746751283003988,2877318.2077997075,2877527.6221781,0.018493090213813068,0.018449987665367096,-5439.896303375717,-5303.776957420632,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,8,mean,0,0.12731291647631382,0.12724928367109556,2877383.376833152,2877592.7912115445,0.018274876966094422,0.01823175850642278,-5374.727269931231,-5238.607923976146,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,9,mean,0,0.1270176571414503,0.126954002807118,2877471.529619332,2877680.9439977244,0.017979617631230904,0.017936477642445214,-5286.574483751319,-5150.455137796234,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,10,mean,0,0.1265325865674637,0.12646889686375107,2877616.287845536,2877825.7022239286,0.017494547057244292,0.01745137169907829,-5141.8162575471215,-5005.6969115920365,,,,,,
sdItemRT,Surprisal,gpt2_small,,,,,1,0.11671773940907881,0.11669401221028797,2880161.424909038,2880245.1906603947,0.008415771728855215,0.008412575823620538,-2469.144114298746,-2458.6733953794464,,,,,,
sdItemRT,Surprisal,gpt2_medium,,,,,1,0.11809281218616652,0.11806912192531338,2879755.4222693937,2879839.1880207504,0.00979084450594292,0.009787685538645952,-2875.1467539430596,-2864.67603502376,,,,,,
sdItemRT,Surprisal,gpt2_large,,,,,1,0.11721470755512942,0.1171909937061617,2880014.763564991,2880098.5293163476,0.008912739874905817,0.008909557319494277,-2615.805458345916,-2605.3347394266166,,,,,,
sdItemRT,Surprisal,gpt2_xl,,,,,1,0.11556054953812334,0.11553679125428151,2880502.606191588,2880586.371942945,0.007258581857899737,0.007255354867614083,-2127.9628317486495,-2117.49211282935,,,,,,
sdItemRT,Information value,gpt2_small,All,All,All,mean,1,0.18298622318683433,0.18255961198557424,2860095.997740046,2861530.4862320335,0.07468425550661073,0.07427817559890681,-22534.57128329063,-21173.37782374071,,,,,,
sdItemRT,Information value,gpt2_small,All,All,All,min,1,0.1536131865544761,0.15317123795402154,2869300.3143720496,2870734.802864037,0.04531121887425249,0.044889801567354115,-13330.254651287105,-11969.061191737186,,,,,,
sdItemRT,Information value,gpt2_small,All,All,All,max,1,0.17492321426656277,0.1744923928915959,2862655.160652584,2864089.6491445713,0.06662124658633917,0.06621095650492848,-19975.40837075282,-18614.2149112029,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,All,mean,1,0.18184714724376405,0.18141994126360284,2860459.0633738027,2861893.55186579,0.07354517956354045,0.0731385048769354,-22171.505649534054,-20810.312189984135,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,All,min,1,0.15728619886317452,0.15684616815962416,2868166.969833569,2869601.4583255565,0.04898423118295092,0.048564731772956726,-14463.599189767614,-13102.405730217695,,,,,,
sdItemRT,Information value,gpt2_medium,All,All,All,max,1,0.16567543700885434,0.16523978682257867,2865559.7505734893,2866994.2390654767,0.057373469328630744,0.05695835043591124,-17070.8184498474,-15709.624990297481,,,,,,
sdItemRT,Information value,gpt2_large,All,All,All,mean,1,0.18179885682515662,0.18137162562971254,2860474.4441451863,2861908.9326371737,0.07349688914493302,0.07309018924304511,-22156.12487815041,-20794.931418600492,,,,,,
sdItemRT,Information value,gpt2_large,All,All,All,min,1,0.15252706800313476,0.1520845522759645,2869634.504988842,2871068.9934808295,0.04422510032291116,0.043803115889297084,-12996.064034494571,-11634.870574944653,,,,,,
sdItemRT,Information value,gpt2_large,All,All,All,max,1,0.1635367850606776,0.16310001815776565,2866226.8851761473,2867661.3736681347,0.05523481738045399,0.05481858177109822,-16403.683847189415,-15042.490387639496,,,,,,
sdItemRT,Information value,gpt2_xl,All,All,All,mean,1,0.17716409439801373,0.17673444311906228,2861946.4334487757,2863380.921940763,0.06886212671779013,0.06845300673239485,-20684.135574561078,-19322.94211501116,,,,,,
