y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p
rating_mean,Information value,gpt2_small,12,12,All,mean,cosine_std,5,-0.8876091477623884,0.3330125046048037,0.3248160376875048,2375.5129317971805,2463.651627393375,0.08016507885821211,0.11598804401369078,0.11137225791685934,-191.47547802796362,-139.62918650079064,,,
rating_mean,Information value,gpt2_small,0,0,All,mean,cosine_std,6,-0.8368278113567464,0.40146934646154286,0.39411977588854574,2243.2254219818105,2331.3770012466775,0.13865856157299372,0.19128128457926075,0.18754090793520983,-346.05860255270363,-294.20473239689954,,,
rating_mean,Information value,gpt2_small,1,1,All,mean,cosine_std,6,-0.8518237696492323,0.383246359846928,0.3756730227460461,2282.8147518739734,2370.9663311388404,0.12366260328050782,0.1730582979646459,0.16909415479271017,-306.4692726605408,-254.61540250473672,,,
rating_mean,Information value,gpt2_small,2,2,All,mean,cosine_std,6,-0.8678464690882017,0.36316215901415994,0.3553422008746562,2325.1146783928525,2413.2662576577195,0.10763990384153843,0.15297409713187782,0.14876333292132027,-264.16934614166166,-212.31547598585757,,,
rating_mean,Information value,gpt2_small,3,3,All,mean,cosine_std,6,-0.8755032023706385,0.35333491145743,0.34539428105322345,2345.3284542584856,2433.4800335233526,0.09998317055910166,0.1431468495751479,0.13881541309988754,-243.95557027602854,-192.10170012022445,,,
rating_mean,Information value,gpt2_small,4,4,All,mean,cosine_std,6,-0.8812508724076147,0.3458583860803852,0.3378259487644114,2360.5023031561027,2448.6538824209697,0.09423550052212548,0.1356703241981031,0.1312470808110755,-228.78172137841148,-176.9278512226074,,,
rating_mean,Information value,gpt2_small,5,5,All,mean,cosine_std,6,-0.8849581027012684,0.3409902538800901,0.3328980390390167,2370.2893911313486,2458.4409703962156,0.09052827022847176,0.13080219199780796,0.1263191710856808,-218.9946334031656,-167.14076324736152,,,
rating_mean,Information value,gpt2_small,6,6,All,mean,cosine_std,6,-0.8885775377371482,0.3362024597492608,0.32805145388278967,2379.8446996260714,2467.9962788909384,0.08690883519259196,0.12601439786697866,0.12147258592945376,-209.4393249084428,-157.58545475263873,,,
rating_mean,Information value,gpt2_small,7,7,All,mean,cosine_std,6,-0.8941732991005918,0.3287318285969927,0.32048908819603483,2394.6175096255624,2482.7690888904294,0.08131307382914832,0.11854376671471056,0.11391022024269892,-194.66651490895174,-142.81264475314765,,,
rating_mean,Information value,gpt2_small,8,8,All,mean,cosine_std,6,-0.9011280210629659,0.3193296234745586,0.3109714300559807,2412.97797560623,2501.129554871097,0.07435835186677431,0.1091415615922765,0.1043925621026448,-176.30604892828433,-124.45217877248024,,,
