y,metric,model,layer,layer_idx,horizon,aggregation,dist_metric,fold,loglik,rsquared,rsquared_adj,aic,bic,delta_loglik,delta_rsquared,delta_rsquared_adj,delta_aic,delta_bic,anova_rss,anova_delta_ss,anova_p,ias_coef
sdItemRT,Information value,gpt2_large,9,3,8,mean,cosine_std,8,-5.526736668200721,0.11538455718816676,0.11536079417672462,2880484.8306261976,2880568.5963775543,0.003880420065319967,0.006892068557124209,0.006888832452504823,-2020.4283730038442,-2009.9576540845446,963723696.505583,7508403.612454653,0.0,120.49484777753565
sdItemRT,Information value,gpt2_large,9,3,9,mean,cosine_std,8,-5.526766194406154,0.11533231697121327,0.11530855255646655,2880500.2193301544,2880583.985081511,0.00385089385988735,0.006839828340170717,0.006836590832246747,-2005.0396690471098,-1994.5689501278102,963780608.3935652,7451491.724472523,0.0,127.16482796065759
sdItemRT,Information value,gpt2_large,9,3,10,mean,cosine_std,8,-5.526804364128808,0.11526477935311119,0.11524101312413304,2880520.1129315654,2880603.878682922,0.0038127241372327703,0.006772290722068641,0.0067690513999132396,-1985.1460676360875,-1974.675348716788,963854185.6790392,7377914.438998461,0.0,132.96379233632982
sdItemRT,Information value,gpt2_large,12,4,1,mean,cosine_std,8,-5.529509484261613,0.1104651774455565,0.11044128228711414,2881929.989083342,2882013.7548346985,0.0011076040044279978,0.0019726888145139565,0.001969320562894339,-575.2699158596806,-564.7991969403811,969083000.2217759,2149099.8962618113,1.4860304996561852e-127,55.417230688989065
sdItemRT,Information value,gpt2_large,12,4,2,mean,cosine_std,8,-5.522398003860927,0.12302744824512002,0.1230038905410904,2878223.570836269,2878307.3365876256,0.00821908440511443,0.01453495961407747,0.014531928816870598,-4281.688162932638,-4271.2174440133385,955397326.803078,15834773.314959645,0.0,117.27268813021044
sdItemRT,Information value,gpt2_large,12,4,3,mean,cosine_std,8,-5.5274946130294715,0.11404256088539955,0.11401876182453752,2880879.862375604,2880963.6281269607,0.0031224752365694997,0.005550072254356997,0.005546800100317717,-1625.3966235974804,-1614.9259046781808,965185703.1301663,6046396.987871408,0.0,77.5099911526332
sdItemRT,Information value,gpt2_large,12,4,4,mean,cosine_std,8,-5.528357729402706,0.11251187135894847,0.1124880311798887,2881329.7082719374,2881413.474023294,0.002259358863335059,0.004019382727905918,0.0040160694556689025,-1175.5507272640243,-1165.0800083447248,966853277.1936994,4378822.924338341,4.704765947042049e-258,71.03523486773514
sdItemRT,Information value,gpt2_large,12,4,5,mean,cosine_std,8,-5.528265228695918,0.1126760427309248,0.1126522069619239,2881281.498013568,2881365.263764925,0.0023518595701226275,0.004183554099882247,0.0041802452377041055,-1223.7609856333584,-1213.2902667140588,966674424.5151179,4557675.602919817,1.5683978562157052e-268,78.84461483081083
sdItemRT,Information value,gpt2_large,12,4,6,mean,cosine_std,8,-5.5280888801261945,0.11298894416946459,0.11296511680578891,2881189.587255211,2881273.353006568,0.002528208139846555,0.0044964555384220395,0.004493155081569111,-1315.6717439903878,-1305.2010250710882,966333541.3285968,4898558.78944087,1.6682591157033814e-288,88.7890657563025
sdItemRT,Information value,gpt2_large,12,4,7,mean,cosine_std,8,-5.5277865422935095,0.11352513604227499,0.11350132308207117,2881032.01240487,2881115.7781562265,0.0028305459725315174,0.005032647411232438,0.00502936135785137,-1473.246594331693,-1462.7758754123934,965749399.5776247,5482700.540413022,9.4e-323,101.09597494319715
sdItemRT,Information value,gpt2_large,12,4,8,mean,cosine_std,8,-5.527614223491489,0.1138305959761089,0.11380679122133253,2880942.201913082,2881025.9676644388,0.0030028647745519166,0.005338107345066345,0.005334829497112725,-1563.0570861194283,-1552.5863672001287,965416623.3651351,5815476.752902627,0.0,111.44641534284376
sdItemRT,Information value,gpt2_large,12,4,9,mean,cosine_std,8,-5.527574957235917,0.1139001863519481,0.1138763834665455,2880921.736811873,2881005.5025632298,0.0030421310301242954,0.005407697720905547,0.0054044217423256935,-1583.5221873284318,-1573.0514684091322,965340809.7505413,5891290.367496371,0.0,118.90690322006506
sdItemRT,Information value,gpt2_large,12,4,10,mean,cosine_std,8,-5.527604502514832,0.11384782467268828,0.11382402038071837,2880937.1354567,2881020.9012080566,0.003012585751209329,0.005355336041645731,0.005352058656498571,-1568.1235425015911,-1557.6528235822916,965397853.962805,5834246.155232668,0.0,124.49355164406882
sdItemRT,Information value,gpt2_large,15,5,1,mean,cosine_std,8,-5.52958479883165,0.11033117748827603,0.11030727873025536,2881969.2421334703,2882053.007884827,0.0010322894343905986,0.0018386888572334836,0.001835317006035564,-536.016865731217,-525.5461468119174,969228983.3551377,2003116.7628999949,5.136630810845931e-119,61.46104627286347
sdItemRT,Information value,gpt2_large,15,5,2,mean,cosine_std,8,-5.5234283331547145,0.12121844399529835,0.12119483769683259,2878760.5661002393,2878844.331851596,0.00718875511132655,0.012725955364255803,0.01272287597261279,-3744.692898962181,-3734.2221800428815,957368104.3616191,13863995.756418586,0.0,130.03146399045852
sdItemRT,Information value,gpt2_large,15,5,3,mean,cosine_std,8,-5.528168189638278,0.11284823618217366,0.11282440503872504,2881230.922421195,2881314.688172552,0.0024488986277626523,0.004355747551131106,0.004352443314505239,-1274.3365780063905,-1263.865859087091,966486832.3690617,4745267.748975992,1.6021322869156677e-279,75.9164490501373
sdItemRT,Information value,gpt2_large,15,5,4,mean,cosine_std,8,-5.5291319884112005,0.11113651539497349,0.11111263827036888,2881733.2427760568,2881817.0085274135,0.001485099854840577,0.00264402676393094,0.002640676546149079,-772.0162231447175,-761.545504225418,968351626.7244287,2880473.393609047,2.4378538265522573e-170,60.444984689871795
sdItemRT,Information value,gpt2_large,15,5,5,mean,cosine_std,8,-5.529258053404174,0.11091237800247611,0.11088849485697339,2881798.9463376147,2881882.7120889714,0.001359034861867059,0.002419889371433559,0.0024165331327535844,-706.312661586795,-695.8419426674955,968595807.9877989,2636292.1302387714,4.710860480670721e-156,60.52648382056532
sdItemRT,Information value,gpt2_large,15,5,6,mean,cosine_std,8,-5.5292167859228,0.11098575578800207,0.11096187461361262,2881777.438221532,2881861.2039728886,0.0014003023432413997,0.002493267156959522,0.00248991288939282,-727.820777669549,-717.3500587502494,968515868.2679093,2716231.8501284122,9.916235977824677e-161,64.86298111745646
sdItemRT,Information value,gpt2_large,15,5,7,mean,cosine_std,8,-5.529043112989218,0.11129449758840138,0.11127062470759863,2881686.9219726245,2881770.687723981,0.0015739752768233473,0.002802008957358826,0.00279866298337883,-818.3370265769772,-807.8663076576777,968179516.702306,3052583.4157316685,2.071626374883635e-180,72.60446897397665
sdItemRT,Information value,gpt2_large,15,5,8,mean,cosine_std,8,-5.528958023537435,0.11144572364832428,0.11142185482983658,2881642.5743714287,2881726.3401227854,0.0016590647286056637,0.00295323501728173,0.0029498931056167743,-862.6846277727745,-852.213908853475,968014766.9925184,3217333.1255192757,4.734352231538882e-190,78.70569016746211
sdItemRT,Information value,gpt2_large,15,5,9,mean,cosine_std,8,-5.528944971630923,0.11146891800025538,0.11144504980482672,2881635.7718743775,2881719.537625734,0.001672116635117682,0.0029764293692128296,0.0029730880806069226,-869.4871248239651,-859.0164059046656,967989498.4458717,3242601.67216599,1.5720543646550666e-191,83.06862444740798
sdItemRT,Information value,gpt2_large,15,5,10,mean,cosine_std,8,-5.528979177592366,0.11140812980103798,0.11138425997268431,2881653.5996110104,2881737.365362367,0.0016379106736748028,0.002915641169995431,0.0029122982484645066,-851.6593881910667,-841.1886692717671,968055722.7340975,3176377.38394022,1.180491729564147e-187,86.05882634702267
sdItemRT,Information value,gpt2_large,18,6,1,mean,cosine_std,8,-5.529686549446256,0.11015011036626599,0.11012620674432383,2882022.2733327956,2882106.0390841523,0.0009305388197846653,0.0016576217352234357,0.0016542450201040282,-482.98566640587524,-472.5149474865757,969426242.7151873,1805857.4028503895,1.7714440537116912e-107,64.12071454194117
sdItemRT,Information value,gpt2_large,18,6,2,mean,cosine_std,8,-5.523959650036402,0.12028412471156202,0.12026049331491373,2879037.4820831725,2879121.2478345293,0.0066574382296389345,0.011791636080519474,0.01178853159069393,-3467.7769160289317,-3457.306197109632,958385976.7502999,12846123.36773777,0.0,144.01531628162041
sdItemRT,Information value,gpt2_large,18,6,3,mean,cosine_std,8,-5.528473012458971,0.11230722307964269,0.11228337740321181,2881389.792417466,2881473.558168823,0.0021440758070703225,0.0038147344486001433,0.003811415678992014,-1115.4665817352943,-1104.9958628159948,967076226.4964938,4155873.6215438843,5.377391980703491e-245,77.27449395753617
sdItemRT,Information value,gpt2_large,18,6,4,mean,cosine_std,8,-5.5295084460093324,0.11046702456675483,0.11044312945793078,2881929.447958712,2882013.2137100687,0.0011086422567085918,0.001974535935712285,0.0019711677337109768,-575.8110404894687,-565.3403215701692,969080987.9185953,2151112.1994423866,1.133248306023411e-127,54.620685159880466
sdItemRT,Information value,gpt2_large,18,6,5,mean,cosine_std,8,-5.529740936391425,0.1100533126674168,0.11002940644524328,2882050.619155974,2882134.384907331,0.0008761518746158714,0.0015608240363742532,0.001557444721023482,-454.63984322734177,-444.1691243080422,969531696.7143303,1700403.403707385,2.608353930024425e-101,49.31083691201984
sdItemRT,Information value,gpt2_large,18,6,6,mean,cosine_std,8,-5.529794362118929,0.10995821548850582,0.10993430671178117,2882078.4640040407,2882162.2297553974,0.000822726147111652,0.0014657268574632676,0.0014623449875613703,-426.7949951607734,-416.32427624147385,969635298.1216222,1596801.9964154959,2.993658135791693e-95,49.25685755792908
sdItemRT,Information value,gpt2_large,18,6,7,mean,cosine_std,8,-5.52972321517417,0.11008485398571133,0.1100609486108175,2882041.383070195,2882125.148821552,0.0008938730918712778,0.0015923653546687788,0.0015889868865976986,-463.8759290063754,-453.40521008707583,969497334.7595325,1734765.358505249,2.549833421325441e-103,53.199652606304575
sdItemRT,Information value,gpt2_large,18,6,8,mean,cosine_std,8,-5.5297032785650195,0.11012033705910207,0.11009643263737345,2882030.9923487455,2882114.758100102,0.0009138097010215063,0.0016278484280595196,0.0016244709131536528,-474.26665045600384,-463.7959315367043,969458678.5514259,1773421.5666117668,1.397973988200376e-105,55.942695924725655
sdItemRT,Information value,gpt2_large,18,6,9,mean,cosine_std,8,-5.529714476940922,0.11010040642201357,0.11007650146489756,2882036.8288078853,2882120.594559242,0.0009026113251193735,0.0016079177909710252,0.0016045397406777573,-468.4301913161762,-457.95947239687666,969480391.5199308,1751708.598106861,2.6031251349279398e-104,57.797814753498294
sdItemRT,Information value,gpt2_large,18,6,10,mean,cosine_std,8,-5.529756247528775,0.1100260600582671,0.1100021531040195,2882058.5991370273,2882142.364888384,0.0008608407372658888,0.0015335714272245449,0.0015301913797997058,-446.65986217418686,-436.1891432548873,969561386.4348102,1670713.683227539,1.4221729884348034e-99,58.57588274709252
sdItemRT,Information value,gpt2_large,21,7,1,mean,cosine_std,8,-5.529809935941768,0.10993049235059882,0.10990658282916055,2882086.580893618,2882170.346644975,0.000807152324273197,0.001438003719556269,0.0014346211049407476,-418.67810558341444,-408.2073866641149,969665500.4487007,1566599.6693370342,1.7491839116923369e-93,62.488783480313565
sdItemRT,Information value,gpt2_large,21,7,2,mean,cosine_std,8,-5.5247066681997445,0.11896881492122979,0.11894514819202895,2879426.8189856885,2879510.584737045,0.005910420066296496,0.010476326290187243,0.010473186467809148,-3078.440013512969,-3067.9692945936695,959818910.3752882,11413189.742749453,0.0,142.10552697675206
sdItemRT,Information value,gpt2_large,21,7,3,mean,cosine_std,8,-5.528875573265301,0.11159223465187995,0.11156836976904894,2881599.602278996,2881683.3680303525,0.001741515000739824,0.0030997460208374017,0.0030964080448291353,-905.6567202056758,-895.1860012863763,967855153.9911032,3376946.1269345284,2.1566780326710036e-199,71.36251669577322
sdItemRT,Information value,gpt2_large,21,7,4,mean,cosine_std,8,-5.5297458842973946,0.11004450587887693,0.11002059942013076,2882053.1979451906,2882136.9636965473,0.0008712039686464834,0.0015520172478343808,0.0015486376959109593,-452.0610540108755,-441.590335091576,969541291.0650451,1690809.0529925823,9.496195459791648e-101,49.06101026720404
sdItemRT,Information value,gpt2_large,21,7,5,mean,cosine_std,8,-5.529938036085739,0.1097024270724567,0.10967851142460738,2882153.345151454,2882237.110902811,0.0006790521803017313,0.001209938441414149,0.0012065497003875825,-351.91384774725884,-341.4431288279593,969913960.8556285,1318139.2624092102,5.989228600206713e-79,43.60777002337559
sdItemRT,Information value,gpt2_large,21,7,6,mean,cosine_std,8,-5.530001880192984,0.1095887393068955,0.10956482060510475,2882186.619934021,2882270.3856853778,0.0006152080730572607,0.00109625067585295,0.0010928588808849504,-318.6390651804395,-308.16834626113996,970037815.3446772,1194284.7733604908,1.056762760605577e-71,42.45385570627208
sdItemRT,Information value,gpt2_large,21,7,7,mean,cosine_std,8,-5.529951603571936,0.10967826854468143,0.10965435224787279,2882160.41636245,2882244.1821138067,0.0006654846941049897,0.0011857799136388847,0.0011823905236529875,-344.8426367514767,-334.37191783217713,969940279.8011985,1291820.3168392181,2.0757384489893596e-77,45.42068265366687
sdItemRT,Information value,gpt2_large,21,7,8,mean,cosine_std,8,-5.529953380262417,0.10967510488674481,0.10965118850495237,2882161.3423522087,2882245.1081035654,0.0006637080036240306,0.0011826162557022624,0.0011792267807325674,-343.9166469927877,-333.4459280734882,969943726.3746738,1288373.7433638573,3.3023218473221555e-77,46.8366689013872
sdItemRT,Information value,gpt2_large,21,7,9,mean,cosine_std,8,-5.529973225831969,0.10963976617615045,0.1096158488450707,2882171.6856249124,2882255.451376269,0.0006438624340718846,0.0011472775451079054,0.001143887120850895,-333.57337428908795,-323.1026553697884,969982225.3100932,1249874.8079445362,5.906267480362174e-75,47.647809832411866
sdItemRT,Information value,gpt2_large,21,7,10,mean,cosine_std,8,-5.530016422155278,0.10956284227632318,0.10953892287887268,2882194.1990302647,2882277.9647816215,0.0006006661107633704,0.0010703536452806306,0.001066961154652879,-311.0599689367227,-300.5892500174232,970066028.2616396,1166071.8563981056,4.7300509723228436e-70,47.47563435171587
sdItemRT,Information value,gpt2_large,24,8,1,mean,cosine_std,8,-5.529952673443006,0.10967636348365228,0.1096524471356689,2882160.9739664136,2882244.7397177704,0.0006644148230350311,0.0011838748526097342,0.001180485411449106,-344.2850327878259,-333.81431386852637,969942355.2255785,1289744.8924591541,2.745353276255888e-77,58.484849676785494
sdItemRT,Information value,gpt2_large,24,8,2,mean,cosine_std,8,-5.525803593954449,0.1170338415799147,0.11701012287242885,2879998.5235259314,2880082.289277288,0.004813494311592059,0.00854135294887215,0.008538161148209045,-2506.7354732700624,-2496.264754350763,961926922.0274526,9305178.090585113,0.0,128.3835304378041
sdItemRT,Information value,gpt2_large,24,8,3,mean,cosine_std,8,-5.529359614393016,0.11073176642374638,0.11070787842655927,2881851.878706267,2881935.644457624,0.0012574738730251056,0.002239277792703831,0.002235916702339469,-653.3802929343656,-642.909574015066,968792571.066829,2439529.0512087345,1.5263699565797765e-144,59.444066749527806
sdItemRT,Information value,gpt2_large,24,8,4,mean,cosine_std,8,-5.529922731537352,0.10972967786002197,0.10970576294419776,2882145.368604489,2882229.134355846,0.0006943567286894492,0.0012371892289794184,0.001233801219977959,-359.89039471233264,-349.4196757930331,969884273.1196314,1347826.998406291,1.0978149581446337e-80,42.68233747501202
sdItemRT,Information value,gpt2_large,24,8,5,mean,cosine_std,8,-5.530012598416253,0.10956965184901157,0.10954573263448342,2882192.20614337,2882275.9718947266,0.0006044898497883366,0.0010771632179690238,0.0010737709102636162,-313.0528558315709,-302.5821369122714,970058609.7312305,1173490.3868072033,1.740847531017736e-70,40.02231993625108
sdItemRT,Information value,gpt2_large,24,8,6,mean,cosine_std,8,-5.530027351262439,0.10954337869733932,0.10951945877704772,2882199.8951497683,2882283.660901125,0.0005897370036018756,0.0010508900662967724,0.001047497052827917,-305.36384943313897,-294.8931305138394,970087232.4045675,1144867.7134702206,8.235390240753401e-69,40.35252745562945
